Date,Open,High,Low,Close,Volume,Adj Close
2010-06-24,1.07,1.08,1.06,1.07,267500,1.07
2010-06-23,1.12,1.13,1.05,1.05,746500,1.05
2010-06-22,1.18,1.18,1.14,1.14,341500,1.14
2010-06-21,1.20,1.20,1.16,1.20,544600,1.20
2010-06-18,1.17,1.20,1.14,1.20,1198100,1.20
2010-06-17,1.17,1.17,1.13,1.15,909700,1.15
2010-06-16,1.24,1.26,1.14,1.15,2486100,1.15
2010-06-15,1.06,1.21,1.04,1.18,1794000,1.18
2010-06-11,1.06,1.06,1.03,1.05,612600,1.05
2010-06-10,1.03,1.04,1.02,1.03,444500,1.03
2010-06-09,1.03,1.06,1.02,1.03,408700,1.03
2010-06-08,1.02,1.04,1.01,1.03,427200,1.03
2010-06-07,1.03,1.04,1.01,1.03,1004500,1.03
2010-06-04,1.07,1.09,1.05,1.05,583100,1.05
2010-06-03,1.08,1.08,1.05,1.07,743300,1.07
2010-06-02,1.08,1.10,1.04,1.05,597200,1.05
2010-06-01,1.10,1.12,1.08,1.08,498000,1.08
2010-05-31,1.06,1.11,1.06,1.11,939300,1.11
2010-05-28,1.10,1.12,1.05,1.11,1890000,1.11
2010-05-27,1.02,1.06,1.01,1.06,1721500,1.06
2010-05-26,1.06,1.10,1.02,1.04,1486200,1.04
2010-05-25,1.11,1.12,1.05,1.05,1254100,1.05
2010-05-24,1.13,1.15,1.10,1.14,1334400,1.14
2010-05-21,1.07,1.09,1.02,1.09,1863400,1.09
2010-05-20,1.12,1.14,1.11,1.12,591200,1.12
2010-05-19,1.15,1.16,1.12,1.12,1053800,1.12
2010-05-18,1.24,1.24,1.15,1.16,1038200,1.16
2010-05-17,1.22,1.26,1.19,1.20,1170300,1.20
2010-05-14,1.34,1.34,1.25,1.25,2014600,1.25
2010-05-13,1.35,1.36,1.30,1.34,1321800,1.34
2010-05-12,1.25,1.34,1.25,1.31,1333800,1.31
2010-05-11,1.28,1.32,1.23,1.25,1044200,1.25
2010-05-10,1.18,1.30,1.18,1.26,1268000,1.26
2010-05-07,1.15,1.24,1.12,1.21,2092100,1.21
2010-05-06,1.33,1.34,1.26,1.26,1412900,1.26
2010-05-05,1.34,1.35,1.30,1.33,1385600,1.33
2010-05-04,1.50,1.50,1.38,1.38,1865300,1.38
2010-05-03,1.39,1.46,1.33,1.46,2511800,1.46
2010-04-30,1.50,1.52,1.33,1.35,5207600,1.35
2010-04-29,1.77,1.77,1.46,1.48,4809300,1.48
2010-04-28,1.95,1.96,1.91,1.91,1478600,1.91
2010-04-27,2.07,2.07,2.01,2.01,682900,2.01
2010-04-23,2.08,2.08,2.04,2.06,420700,2.06
2010-04-22,2.11,2.14,2.07,2.08,624000,2.08
2010-04-21,2.08,2.17,2.07,2.11,961500,2.11
2010-04-20,2.18,2.19,2.06,2.06,785500,2.06
2010-04-19,2.25,2.25,2.18,2.19,504400,2.19
2010-04-16,2.28,2.29,2.24,2.26,255000,2.26
2010-04-15,2.31,2.31,2.27,2.28,395500,2.28
2010-04-14,2.33,2.33,2.29,2.32,505600,2.32
2010-04-13,2.33,2.34,2.28,2.34,709400,2.34
2010-04-12,2.33,2.33,2.26,2.31,360900,2.31
2010-04-09,2.34,2.34,2.27,2.29,321300,2.29
2010-04-08,2.29,2.34,2.28,2.33,353100,2.33
2010-04-07,2.26,2.30,2.26,2.28,517600,2.28
2010-04-06,2.25,2.29,2.23,2.26,312700,2.26
2010-04-01,2.26,2.29,2.21,2.23,960500,2.23
2010-03-31,2.30,2.32,2.25,2.27,806600,2.27
2010-03-30,2.26,2.35,2.26,2.29,880000,2.29
2010-03-29,2.30,2.34,2.26,2.26,685300,2.26
2010-03-26,2.35,2.35,2.29,2.31,617100,2.31
2010-03-25,2.34,2.37,2.32,2.34,409500,2.34
2010-03-24,2.40,2.40,2.38,2.38,358400,2.38
2010-03-23,2.39,2.40,2.38,2.38,391700,2.38
2010-03-22,2.36,2.39,2.34,2.37,449800,2.37
2010-03-19,2.35,2.38,2.31,2.38,784300,2.38
2010-03-18,2.40,2.40,2.35,2.36,692900,2.36
2010-03-17,2.40,2.40,2.35,2.37,955000,2.37
2010-03-16,2.31,2.38,2.26,2.38,823500,2.38
2010-03-15,2.33,2.36,2.30,2.31,1010600,2.31
2010-03-12,2.27,2.37,2.26,2.33,757300,2.33
2010-03-11,2.30,2.30,2.25,2.29,803900,2.29
2010-03-10,2.19,2.30,2.19,2.29,1414700,2.29
2010-03-09,2.17,2.19,2.15,2.17,673000,2.17
2010-03-08,2.16,2.18,2.14,2.18,614800,2.18
2010-03-05,2.16,2.17,2.13,2.15,654300,2.15
2010-03-04,2.16,2.16,2.09,2.15,780000,2.15
2010-03-03,2.15,2.17,2.13,2.16,517100,2.16
2010-03-02,2.20,2.20,2.10,2.14,832000,2.14
2010-03-01,2.14,2.19,2.13,2.18,638900,2.18
2010-02-26,2.15,2.19,2.12,2.14,627800,2.14
2010-02-25,2.23,2.24,2.15,2.18,1106300,2.18
2010-02-24,2.10,2.22,2.10,2.20,1449500,2.20
2010-02-23,2.24,2.24,2.12,2.12,1139100,2.12
2010-02-22,2.27,2.29,2.23,2.24,1856500,2.24
2010-02-19,2.06,2.19,2.03,2.19,2368500,2.19
2010-02-18,2.06,2.07,2.04,2.05,797400,2.05
2010-02-17,2.06,2.11,2.03,2.05,895900,2.05
2010-02-16,2.06,2.07,2.04,2.04,729400,2.04
2010-02-15,2.05,2.06,2.03,2.05,435600,2.05
2010-02-12,2.08,2.09,2.04,2.04,1078600,2.04
2010-02-11,2.05,2.07,2.03,2.06,808000,2.06
2010-02-10,2.08,2.09,2.03,2.05,706500,2.05
2010-02-09,2.08,2.11,2.04,2.06,927000,2.06
2010-02-08,2.08,2.11,2.06,2.06,1036000,2.06
2010-02-05,2.03,2.07,2.01,2.03,2806400,2.03
2010-02-04,2.09,2.18,2.08,2.12,2271800,2.12
2010-02-03,2.04,2.09,2.04,2.06,1122300,2.06
2010-02-02,2.05,2.09,2.03,2.03,777000,2.03
2010-02-01,2.01,2.05,2.01,2.01,1020600,2.01
2010-01-29,2.10,2.10,2.00,2.00,1382000,2.00
2010-01-28,2.10,2.14,2.08,2.09,1614900,2.09
2010-01-27,2.08,2.08,2.04,2.07,1827700,2.07
2010-01-25,2.05,2.06,2.03,2.03,1435300,2.03
2010-01-22,2.04,2.06,2.02,2.03,1292200,2.03
2010-01-21,2.07,2.08,2.02,2.04,1777600,2.04
2010-01-20,2.09,2.12,2.06,2.08,2299500,2.08
2010-01-19,2.05,2.12,2.04,2.05,1488600,2.05
2010-01-18,2.02,2.04,2.02,2.04,1121700,2.04
2010-01-15,2.09,2.10,2.01,2.01,1373300,2.01
2010-01-14,2.12,2.15,2.07,2.07,1431000,2.07
2010-01-13,2.07,2.12,2.02,2.07,1671900,2.07
2010-01-12,2.18,2.18,2.00,2.06,2450600,2.06
2010-01-11,2.16,2.22,2.14,2.16,1157700,2.16
2010-01-08,2.26,2.27,2.13,2.15,1835900,2.15
2010-01-07,2.33,2.33,2.23,2.27,1193600,2.27
2010-01-06,2.35,2.38,2.31,2.34,816000,2.34
2010-01-05,2.38,2.40,2.35,2.35,501200,2.35
2010-01-04,2.42,2.42,2.37,2.38,627000,2.38
2009-12-31,2.44,2.45,2.41,2.41,396200,2.41
2009-12-30,2.46,2.46,2.42,2.42,380300,2.42
2009-12-29,2.45,2.49,2.45,2.45,502900,2.45
2009-12-24,2.44,2.48,2.44,2.44,282900,2.44
2009-12-23,2.39,2.48,2.39,2.44,491800,2.44
2009-12-22,2.40,2.47,2.39,2.41,553200,2.41
2009-12-21,2.49,2.49,2.38,2.39,967800,2.39
2009-12-18,2.47,2.54,2.45,2.50,4342500,2.50
2009-12-17,2.51,2.59,2.51,2.58,1314300,2.58
2009-12-16,2.40,2.55,2.40,2.53,2365600,2.53
2009-12-15,2.37,2.39,2.30,2.34,7196500,2.34
2009-12-14,2.62,2.64,2.45,2.48,2816200,2.48
2009-12-11,2.74,2.77,2.62,2.66,2925900,2.66
2009-12-10,2.91,2.92,2.71,2.79,1420900,2.79
2009-12-09,2.97,2.97,2.89,2.91,920200,2.91
2009-12-08,2.95,3.02,2.85,2.99,643200,2.99
2009-12-07,3.04,3.05,2.92,2.97,648000,2.97
2009-12-04,2.98,3.15,2.98,3.01,1759800,3.01
2009-12-03,2.94,2.99,2.92,2.92,465300,2.92
2009-12-02,2.96,3.04,2.93,2.94,634500,2.94
2009-12-01,3.00,3.01,2.91,2.93,1016100,2.93
2009-11-30,2.64,3.05,2.63,3.05,3848400,3.05
2009-11-27,2.59,2.65,2.53,2.62,621100,2.62
2009-11-26,2.60,2.64,2.59,2.61,251000,2.61
2009-11-25,2.59,2.63,2.59,2.63,216600,2.63
2009-11-24,2.65,2.66,2.59,2.61,297700,2.61
2009-11-23,2.64,2.68,2.64,2.65,252900,2.65
2009-11-20,2.68,2.68,2.60,2.60,510600,2.60
2009-11-19,2.70,2.74,2.68,2.72,416700,2.72
2009-11-18,2.62,2.69,2.61,2.67,391300,2.67
2009-11-17,2.64,2.66,2.60,2.61,282800,2.61
2009-11-16,2.70,2.73,2.58,2.61,642800,2.61
2009-11-13,2.79,2.79,2.68,2.68,764800,2.68
2009-11-12,2.90,2.95,2.86,2.89,1043300,2.78
2009-11-11,2.71,2.83,2.70,2.83,611400,2.72
2009-11-10,2.78,2.82,2.70,2.71,700500,2.61
2009-11-09,2.65,2.76,2.65,2.74,1056900,2.63
2009-11-06,2.69,2.73,2.65,2.65,586700,2.55
2009-11-05,2.76,2.77,2.67,2.67,577200,2.57
2009-11-04,2.68,2.76,2.68,2.73,403800,2.62
2009-11-03,2.68,2.72,2.66,2.68,281300,2.58
2009-11-02,2.75,2.75,2.67,2.69,1227700,2.59
2009-10-30,2.95,3.00,2.82,2.84,1499400,2.73
2009-10-29,2.85,2.92,2.76,2.81,1708100,2.70
2009-10-28,3.15,3.15,2.91,2.98,1683900,2.86
2009-10-27,3.18,3.25,3.12,3.15,1936300,3.03
2009-10-26,2.95,3.13,2.95,3.12,1638100,3.00
2009-10-23,2.73,3.00,2.73,2.93,1735400,2.82
2009-10-22,2.66,2.80,2.64,2.72,1237700,2.61
2009-10-21,2.73,2.90,2.63,2.80,3470700,2.69
2009-10-20,3.33,3.33,2.80,2.88,3153800,2.77
2009-10-19,3.43,3.44,3.28,3.33,686200,3.20
2009-10-16,3.43,3.47,3.39,3.41,1034000,3.28
2009-10-15,3.25,3.32,3.21,3.27,1352300,3.14
2009-10-14,3.08,3.28,3.04,3.23,1426500,3.11
2009-10-13,3.19,3.19,3.06,3.10,1403600,2.98
2009-10-12,2.97,3.15,2.96,3.12,1296000,3.00
2009-10-09,2.92,2.96,2.92,2.95,758600,2.84
2009-10-08,2.92,2.96,2.89,2.92,1031400,2.81
2009-10-07,2.85,2.92,2.85,2.91,1005000,2.80
2009-10-06,2.73,2.84,2.72,2.83,1362900,2.72
2009-10-05,2.75,2.78,2.67,2.75,716200,2.64
2009-10-02,2.81,2.83,2.67,2.78,1308700,2.67
2009-10-01,2.75,2.86,2.74,2.85,882300,2.74
2009-09-30,2.65,2.73,2.65,2.73,993200,2.62
2009-09-29,2.55,2.70,2.55,2.65,1028600,2.55
2009-09-28,2.53,2.53,2.46,2.53,642600,2.43
2009-09-25,2.53,2.53,2.44,2.51,586500,2.41
2009-09-24,2.45,2.53,2.45,2.53,485000,2.43
2009-09-23,2.48,2.51,2.45,2.48,482200,2.38
2009-09-22,2.47,2.48,2.43,2.45,677100,2.36
2009-09-21,2.53,2.53,2.46,2.48,309900,2.38
2009-09-18,2.44,2.56,2.40,2.56,860800,2.46
2009-09-17,2.40,2.47,2.40,2.43,730100,2.34
2009-09-16,2.50,2.59,2.38,2.43,1430600,2.34
2009-09-15,2.30,2.52,2.29,2.52,2448000,2.42
2009-09-14,2.20,2.25,2.17,2.22,1155100,2.13
2009-09-11,2.15,2.17,2.12,2.17,528700,2.09
2009-09-10,2.12,2.16,2.11,2.16,610700,2.08
2009-09-09,2.15,2.15,2.10,2.15,480700,2.07
2009-09-08,2.08,2.15,2.06,2.12,821400,2.04
2009-09-07,2.07,2.08,2.02,2.08,325900,2.00
2009-09-04,2.01,2.03,1.99,2.02,480500,1.94
2009-09-03,1.99,2.04,1.98,1.99,910100,1.91
2009-09-02,2.01,2.01,1.97,1.98,717700,1.90
2009-09-01,2.05,2.07,1.97,2.04,425500,1.96
2009-08-31,2.08,2.13,2.00,2.02,1037500,1.94
2009-08-28,2.19,2.21,2.11,2.12,630100,2.04
2009-08-27,2.10,2.16,2.07,2.16,1026800,2.08
2009-08-26,2.05,2.05,2.02,2.03,470800,1.95
2009-08-25,2.03,2.04,1.99,2.04,690500,1.96
2009-08-24,2.00,2.03,1.95,2.03,1162700,1.95
2009-08-21,1.89,1.98,1.89,1.96,956600,1.88
2009-08-20,1.93,1.97,1.88,1.92,710700,1.85
2009-08-19,2.02,2.05,1.89,1.89,994600,1.82
2009-08-18,1.92,1.96,1.85,1.94,1181200,1.86
2009-08-17,2.08,2.10,1.94,1.96,1043700,1.88
2009-08-14,2.11,2.13,2.07,2.08,777800,2.00
2009-08-13,2.10,2.13,2.06,2.08,1585900,2.00
2009-08-12,2.07,2.07,1.98,2.04,1077800,1.96
2009-08-11,2.17,2.18,1.97,2.09,2053200,2.01
2009-08-10,2.15,2.25,2.12,2.17,2672200,2.09
2009-08-07,2.02,2.08,2.02,2.06,715200,1.98
2009-08-06,2.00,2.08,2.00,2.01,2024600,1.93
2009-08-05,1.91,1.98,1.88,1.98,1026100,1.90
2009-08-04,1.96,1.96,1.90,1.92,833400,1.85
2009-08-03,1.93,1.99,1.92,1.95,1330800,1.87
2009-07-31,1.90,1.93,1.88,1.92,802400,1.85
2009-07-30,1.90,1.90,1.85,1.88,874800,1.80
2009-07-29,1.91,1.93,1.88,1.91,1074100,1.84
2009-07-28,1.93,1.95,1.89,1.95,921500,1.87
2009-07-27,1.98,2.00,1.94,1.95,3918100,1.87
2009-07-24,1.84,1.94,1.83,1.88,3708700,1.81
2009-07-23,1.68,1.86,1.67,1.76,4480200,1.69
